M_h_inv_Msun,hmf_press_schechter_z0,hmf_sheth_tormen_z0,cumulative_press_schechter_z0,cumulative_sheth_tormen_z0
100000000.0,16.000777061247828,14.30217097024326,18.49800291314834,15.951028291317629
122633068.41775644,13.39457694956338,11.89715820295213,15.49928691542659,13.27834921787139
150388694.6955407,11.213902455859175,9.897116662311845,12.988895618709936,11.055044110772691
184426270.8585533,9.38993967778271,8.234494854031416,10.887030439676488,9.205379245415488
226167594.92228645,7.864015893212307,6.852131762415999,9.126898121634165,7.666343227350948
277356261.41984177,6.5872196885302,5.7026390217024545,7.652680416690759,6.385590085741593
340130493.8279246,5.518738180007324,4.746698000299162,6.4177121453518,5.319619113528183
417112461.20565164,4.624429285133138,3.9516098091690677,5.382974528852906,4.432276345968126
511517809.92931455,3.875744580374588,3.2901952966102077,4.515844051548923,3.6935161726735153
627289985.8196256,3.2488925147794987,2.7399300613087183,3.7890365694092947,3.0783634049127047
769264957.487913,2.723939477034916,2.2820581525624153,3.1797284849082392,2.566053997386383
943373221.6299773,2.2842356832672888,1.9010055756265412,2.6688281920569454,2.139326014569903
1156887528.3162832,1.915870557678377,1.58383748548188,2.240361646893976,1.7838258007248151
1418726674.116599,1.6072113811359316,1.3198022985549347,1.8809605603371804,1.4876160299967514
1739828052.9303622,1.348530314988892,1.0999634315376943,1.5794357035165174,1.2407678306895153
2133604526.501411,1.131692324677847,0.9168929419707493,1.3264200975556262,1.0350217297879079
2616504698.7488236,0.9498932716949348,0.7644160595618151,1.1140707573784483,0.8635059113985438
3208699997.370444,0.7974408494368457,0.6373987850350568,0.9358195010582913,0.7205022041191436
3934927263.095845,0.6695722298394162,0.531572005773175,0.7861647090773947,0.6012516786797547
4825522042.741279,0.5623020053388954,0.4433856231732315,0.6604971979852714,0.5017930690658942
5917685748.18883,0.4722940803018061,0.3698865398905088,0.5549546747671458,0.41882852150562117
7257039612.324202,0.3967555454729766,0.3086180450242583,0.4663000861996317,0.3496120544216352
8899530352.885223,0.33334795244196197,0.25753618238601406,0.39181984560157845,0.291856813974842
10913767146.51274,0.28011276382755446,0.21493996390471842,0.3292387158361515,0.24365798031211927
13383887531.73759,0.23540944111399623,0.1794136939269747,0.27664861324475376,0.20342867665872355
