M_h_inv_Msun,hmf_press_schechter_z0,hmf_sheth_tormen_z0,cumulative_press_schechter_z0,cumulative_sheth_tormen_z0
100000000.0,16.093005836587437,14.384604359580628,18.507437418526496,15.95945509303233
122633068.41775644,13.394596369190136,11.89717162829124,15.499310881373763,13.278365350946393
150388694.6955407,11.213919523858298,9.897128517405546,12.988915862435313,11.055057664908235
184426270.8585533,9.389954342121431,8.234505019136977,10.88704744628252,9.205390553198642
226167594.92228645,7.864028451272964,6.852140440821457,9.12691235119439,7.6663526128460475
277356261.41984177,6.587230652358792,5.702646610642532,7.652692246706296,6.385597811751684
340130493.8279246,5.518747483002768,4.746704400486017,6.417721907882474,5.3196254124617806
417112461.20565164,4.624437285911691,3.9516152999258467,5.382982526169122,4.432281431867756
511517809.92931455,3.8757516307193853,3.2902001478816443,4.515850513450924,3.693520203549094
627289985.8196256,3.2488984778679,2.739934134779216,3.7890417037685036,3.078366525346231
769264957.487913,2.723944547673427,2.282061595990209,3.179732493680956,2.5660563509965835
943373221.6299773,2.2842400768211,1.9010085540609063,2.668831235356516,2.139327713064986
1156887528.3162832,1.915874355891253,1.5838400537342725,2.2403638545246918,1.7838269333842796
1418726674.116599,1.6072146405902255,1.319804492909434,1.880962047992235,1.4876166768071433
1739828052.9303622,1.3485331076274396,1.0999653026236909,1.579436573777829,1.2407680627710547
2133604526.501411,1.1316895646348464,0.9168903625750788,1.3264209644917602,1.035022034126429
2616504698.7488236,0.9498907409643793,0.7644137799164874,1.1140721640436593,0.8635067114236948
3208699997.370444,0.7974421626720208,0.6373996302690917,0.9358210319241801,0.7205031504732718
3934927263.095845,0.6695732847065632,0.531572671596475,0.786165998365437,0.6012524708859927
4825522042.741279,0.5623027363472763,0.4433860558342676,0.6604983050903229,0.50179374921216
5917685748.18883,0.47229496577743274,0.3698871141970604,0.554955616969388,0.4188290989278371
7257039612.324202,0.3967570874986427,0.30861914238153426,0.46630078076454456,0.3496124613119683
8899530352.885223,0.333347944068215,0.25753608443961634,0.39182038371365374,0.2918571189120097
10913767146.51274,0.2801126255333822,0.2149397911959468,0.3292392689103,0.24365831285970416
13383887531.73759,0.23541040879928504,0.17941437255892578,0.2766490817100076,0.20342895759543386
16413071953.751266,0.1978637467294035,0.14977903094532838,0.23244937106507355,0.1698468641438764
20127853758.499386,0.16632332449297801,0.1250545039204007,0.19529745936377793,0.1418101983017447
24683404670.686512,0.13982318789011783,0.10442332469875923,0.16406645449163848,0.11840041607732799
30270016537.634556,0.11755368421114484,0.0872047869871322,0.13781059978991306,0.09885180700412725
37121050090.663574,0.09883643699745384,0.07283224048763955,0.11573593731166842,0.08252590753239679
45522682755.0731,0.08310199062994837,0.06083320951643888,0.09717580453265941,0.06889025874509223
55825862688.62701,0.06987343800224587,0.050814553866629406,0.08157028180519045,0.05750070602721953
68460968385.74672,0.058749684351945636,0.04244791558642631,0.06844901731766023,0.04798669714564405
83955786199.95103,0.049394284943160505,0.035459702552190636,0.057416898069731215,0.040039086758957086
102957556731.25127,0.0415257054645067,0.029622432988930032,0.04814185312052225,0.03339984570946067
126260010987.48578,0.034906710266066385,0.02474578358404714,0.04034473294597043,0.027853566499996974
154836525658.5496,0.029338133296811546,0.020671059716533713,0.03379090678377232,0.023220446091874607
189880782446.52612,0.024653090035993364,0.01726615755767163,0.028283085885098792,0.01935034674531233
232856629849.81964,0.020711059690969355,0.014420629878862968,0.023655340920392596,0.01611787414547911
285559230199.01117,0.01739408575163514,0.012042392143187645,0.019768110673319322,0.013418294903929567
350190046143.172,0.01460303120635861,0.010054583952469975,0.016503980346206336,0.011164110256418459
429448798878.92725,0.012254487084467544,0.008392992026104225,0.01376415725279564,0.009282212825083177
526646239348.4281,0.010278474513012897,0.007004103963169883,0.011465496301355384,0.0077115048130445285
645842443019.6991,0.00861592051460209,0.005843077802964761,0.009538017400582634,0.006400921872843205
792016405019.254,0.007217263042434904,0.00487254600527046,0.00792282267253518,0.005307786116508911
971274019847.1168,0.006040899087138039,0.004061352754529145,0.006570314284178407,0.004396409947227724
1191103133283.008,0.005051614426487085,0.0033833265828324094,0.005438730778974861,0.003636953911466277
1460686320364.9858,0.0042199025403768,0.002816683676392648,0.00449291307453567,0.003004470630484565
1791284454622.0022,0.0035209142791756375,0.0023432080071152045,0.0037032470877376117,0.0024780932399569456
2196707090793.235,0.002933700875844745,0.0019476529623503522,0.0030447907304037803,0.0020403685087492826
2693889309590.164,0.0024406379673324393,0.0016172809859357111,0.0024965368852456226,0.0016766979621174968
3303599120128.346,0.002026885356455504,0.0013414424195739782,0.00204079025071586,0.0013748689313913254
4051304969235.378,0.0016799044177359071,0.0011112049280249498,0.0016626485283208587,0.001124666370969376
4968239594734.388,0.0013891870509780645,0.0009191331639971348,0.0013495604912684993,0.0009175449559630673
6092704661368.687,0.001145853461715354,0.0007589897471152103,0.0010909527351757977,0.000746354161055641
7471670675868.066,0.0009424129219121303,0.0006255507448616371,0.000877921866087266,0.0006051126668638227
9162739011886.73,0.0007725791479869854,0.0005144627971948066,0.0007029699279653079,0.0004888161648748743
11236548001387.516,0.0006310192200388226,0.00042206025197291246,0.0005597842776401879,0.0003932783921798589
13779723598335.54,0.0005132583913938538,0.0003452891736980614,0.00044305278401789893,0.0003149985729350965
16898497868124.621,0.0004155181544051743,0.00028158995200176806,0.0003483052574131147,0.0002510485874311768
20723146452190.297,0.0003346085124961189,0.0002288177380702643,0.0002717823879988782,0.00019898023319342014
25413430367026.39,0.00026784342761236243,0.00018518045400608946,0.00021032429941803072,0.00015674692648955633
31165269449294.367,0.00021294730772734383,0.0001491716233120846,0.0001612772673908149,0.00012263857988632199
38218926206331.15,0.00016800885904734122,0.00011953652448961088,0.00012241468552438015,9.522678476948975e-05
46869041923141.92,0.00013140804305930085,9.522072782023569e-05,9.187019015938978e-05,7.331869657666005e-05
57476944248353.586,0.00010177160370909412,7.533797505799032e-05,6.808277338426494e-05,5.5919446658339354e-05
70485740364518.89,7.794436320986557e-05,5.915034017442177e-05,4.974936107537761e-05,4.219985470357851e-05
86438826205982.61,5.894395392599768e-05,4.6036234497093534e-05,3.5784937093766234e-05,3.1469428932995086e-05
106002584880688.25,4.3937633719774014e-05,3.5474040574849476e-05,2.528965057226625e-05,2.315429975485901e-05
129994222441324.22,3.221956621612692e-05,2.702638177575615e-05,1.7520606059127236e-05,1.67784276936418e-05
159415903745600.28,2.3190799832163998e-05,2.032597814166518e-05,1.1868013780513337e-05,1.1947858918656815e-05
195496614309125.94,1.6340240774780585e-05,1.5061658202695635e-05,7.835323314154793e-06,8.337850643595195e-06
239743496780107.84,1.123682814688842e-05,1.097316935085442e-05,5.022096512556499e-06,5.68195291723871e-06
294004806433471.4,7.515897115724311e-06,7.841254368622652e-06,3.1090698068670424e-06,3.7626321506045953e-06
360547115425049.9,4.870039147483739e-06,5.480375875971142e-06,1.845540025746407e-06,2.4036491726991412e-06
442149990737448.7,3.0427304275060086e-06,3.733962476497373e-06,1.0383325771788283e-06,1.4636644453233111e-06
542222100650159.2,1.8231228424527468e-06,2.47056409027417e-06,5.419510048451356e-07,8.30720441069288e-07
664943599666503.2,1.0410858036556513e-06,1.5804753480552455e-06,2.4976373318515497e-07,4.1746068693765566e-07
815440739518518.6,5.624491436955624e-07,9.724998597373784e-07,8.618189988729328e-08,1.5702335406595886e-07
1000000000000000.0,2.8236158810966984e-07,5.667446316518572e-07,1e-300,1e-300
